id,name,category,price,stock
893,toys-893,toys,23.41,251
894,food-894,food,24.78,258
895,electronics-895,electronics,26.15,265
896,clothing-896,clothing,27.52,272
897,books-897,books,28.89,279
898,home-898,home,30.26,286
899,toys-899,toys,31.63,293
900,food-900,food,33.00,300
901,electronics-901,electronics,34.37,307
902,clothing-902,clothing,35.74,314
903,books-903,books,37.11,321
904,home-904,home,38.48,328
905,toys-905,toys,39.85,335
906,food-906,food,41.22,342
907,electronics-907,electronics,42.59,349
908,clothing-908,clothing,43.96,356
909,books-909,books,45.33,363
910,home-910,home,46.70,370
911,toys-911,toys,48.07,377
912,food-912,food,49.44,384
913,electronics-913,electronics,50.81,391
914,clothing-914,clothing,52.18,398
915,books-915,books,53.55,405
916,home-916,home,54.92,412
917,toys-917,toys,56.29,419
918,food-918,food,57.66,426
919,electronics-919,electronics,59.03,433
920,clothing-920,clothing,60.40,440
921,books-921,books,61.77,447
922,home-922,home,63.14,454
923,toys-923,toys,64.51,461
924,food-924,food,65.88,468
925,electronics-925,electronics,67.25,475
926,clothing-926,clothing,68.62,482
927,books-927,books,69.99,489
928,home-928,home,71.36,496
929,toys-929,toys,72.73,3
930,food-930,food,74.10,10
931,electronics-931,electronics,75.47,17
932,clothing-932,clothing,76.84,24
933,books-933,books,78.21,31
934,home-934,home,79.58,38
935,toys-935,toys,80.95,45
936,food-936,food,82.32,52
937,electronics-937,electronics,83.69,59
938,clothing-938,clothing,85.06,66
939,books-939,books,86.43,73
940,home-940,home,87.80,80
941,toys-941,toys,89.17,87
942,food-942,food,90.54,94
943,electronics-943,electronics,91.91,101
944,clothing-944,clothing,93.28,108
945,books-945,books,94.65,115
946,home-946,home,96.02,122
947,toys-947,toys,97.39,129
948,food-948,food,98.76,136
949,electronics-949,electronics,0.13,143
950,clothing-950,clothing,1.50,150
951,books-951,books,2.87,157
952,home-952,home,4.24,164
953,toys-953,toys,5.61,171
954,food-954,food,6.98,178
955,electronics-955,electronics,8.35,185
956,clothing-956,clothing,9.72,192
957,books-957,books,11.09,199
958,home-958,home,12.46,206
959,toys-959,toys,13.83,213
960,food-960,food,15.20,220
961,electronics-961,electronics,16.57,227
962,clothing-962,clothing,17.94,234
963,books-963,books,19.31,241
964,home-964,home,20.68,248
965,toys-965,toys,22.05,255
966,food-966,food,23.42,262
967,electronics-967,electronics,24.79,269
968,clothing-968,clothing,26.16,276
969,books-969,books,27.53,283
970,home-970,home,28.90,290
971,toys-971,toys,30.27,297
972,food-972,food,31.64,304
973,electronics-973,electronics,33.01,311
974,clothing-974,clothing,34.38,318
975,books-975,books,35.75,325
976,home-976,home,37.12,332
977,toys-977,toys,38.49,339
978,food-978,food,39.86,346
979,electronics-979,electronics,41.23,353
980,clothing-980,clothing,42.60,360
981,books-981,books,43.97,367
982,home-982,home,45.34,374
983,toys-983,toys,46.71,381
984,food-984,food,48.08,388
985,electronics-985,electronics,49.45,395
986,clothing-986,clothing,50.82,402
987,books-987,books,52.19,409
988,home-988,home,53.56,416
989,toys-989,toys,54.93,423
990,food-990,food,56.30,430
991,electronics-991,electronics,57.67,437
992,clothing-992,clothing,59.04,444
993,books-993,books,60.41,451
994,home-994,home,61.78,458
995,toys-995,toys,63.15,465
996,food-996,food,64.52,472
997,electronics-997,electronics,65.89,479
998,clothing-998,clothing,67.26,486
999,books-999,books,68.63,493
1000,home-1000,home,70.00,0
1001,toys-1001,toys,71.37,7
1002,food-1002,food,72.74,14
1003,electronics-1003,electronics,74.11,21
1004,clothing-1004,clothing,75.48,28
1005,books-1005,books,76.85,35
1006,home-1006,home,78.22,42
1007,toys-1007,toys,79.59,49
1008,food-1008,food,80.96,56
1009,electronics-1009,electronics,82.33,63
1010,clothing-1010,clothing,83.70,70
1011,books-1011,books,85.07,77
1012,home-1012,home,86.44,84
1013,toys-1013,toys,87.81,91
1014,food-1014,food,89.18,98
1015,electronics-1015,electronics,90.55,105
1016,clothing-1016,clothing,91.92,112
1017,books-1017,books,93.29,119
1018,home-1018,home,94.66,126
1019,toys-1019,toys,96.03,133
1020,food-1020,food,97.40,140
1021,electronics-1021,electronics,98.77,147
1022,clothing-1022,clothing,0.14,154
1023,books-1023,books,1.51,161
1024,home-1024,home,2.88,168
1025,toys-1025,toys,4.25,175
1026,food-1026,food,5.62,182
1027,electronics-1027,electronics,6.99,189
1028,clothing-1028,clothing,8.36,196
1029,books-1029,books,9.73,203
1030,home-1030,home,11.10,210
1031,toys-1031,toys,12.47,217
1032,food-1032,food,13.84,224
1033,electronics-1033,electronics,15.21,231
1034,clothing-1034,clothing,16.58,238
1035,books-1035,books,17.95,245
1036,home-1036,home,19.32,252
1037,toys-1037,toys,20.69,259
1038,food-1038,food,22.06,266
1039,electronics-1039,electronics,23.43,273
1040,clothing-1040,clothing,24.80,280
1041,books-1041,books,26.17,287
1042,home-1042,home,27.54,294
1043,toys-1043,toys,28.91,301
1044,food-1044,food,30.28,308
1045,electronics-1045,electronics,31.65,315
1046,clothing-1046,clothing,33.02,322
1047,books-1047,books,34.39,329
1048,home-1048,home,35.76,336
1049,toys-1049,toys,37.13,343
1050,food-1050,food,38.50,350
1051,electronics-1051,electronics,39.87,357
1052,clothing-1052,clothing,41.24,364
1053,books-1053,books,42.61,371
1054,home-1054,home,43.98,378
1055,toys-1055,toys,45.35,385
1056,food-1056,food,46.72,392
1057,electronics-1057,electronics,48.09,399
1058,clothing-1058,clothing,49.46,406
1059,books-1059,books,50.83,413
1060,home-1060,home,52.20,420
1061,toys-1061,toys,53.57,427
1062,food-1062,food,54.94,434
1063,electronics-1063,electronics,56.31,441
1064,clothing-1064,clothing,57.68,448
1065,books-1065,books,59.05,455
1066,home-1066,home,60.42,462
1067,toys-1067,toys,61.79,469
1068,food-1068,food,63.16,476
1069,electronics-1069,electronics,64.53,483
1070,clothing-1070,clothing,65.90,490
1071,books-1071,books,67.27,497
1072,home-1072,home,68.64,4
1073,toys-1073,toys,70.01,11
1074,food-1074,food,71.38,18
1075,electronics-1075,electronics,72.75,25
1076,clothing-1076,clothing,74.12,32
1077,books-1077,books,75.49,39
1078,home-1078,home,76.86,46
1079,toys-1079,toys,78.23,53
1080,food-1080,food,79.60,60
1081,electronics-1081,electronics,80.97,67
1082,clothing-1082,clothing,82.34,74
1083,books-1083,books,83.71,81
1084,home-1084,home,85.08,88
1085,toys-1085,toys,86.45,95
1086,food-1086,food,87.82,102
1087,electronics-1087,electronics,89.19,109
1088,clothing-1088,clothing,90.56,116
1089,books-1089,books,91.93,123
1090,home-1090,home,93.30,130
1091,toys-1091,toys,94.67,137
1092,food-1092,food,96.04,144
1093,electronics-1093,electronics,97.41,151
1094,clothing-1094,clothing,98.78,158
1095,books-1095,books,0.15,165
1096,home-1096,home,1.52,172
1097,toys-1097,toys,2.89,179
1098,food-1098,food,4.26,186
1099,electronics-1099,electronics,5.63,193
1100,clothing-1100,clothing,7.00,200
1101,books-1101,books,8.37,207
1102,home-1102,home,9.74,214
1103,toys-1103,toys,11.11,221
1104,food-1104,food,12.48,228
1105,electronics-1105,electronics,13.85,235
1106,clothing-1106,clothing,15.22,242
1107,books-1107,books,16.59,249
1108,home-1108,home,17.96,256
1109,toys-1109,toys,19.33,263
1110,food-1110,food,20.70,270
1111,electronics-1111,electronics,22.07,277
1112,clothing-1112,clothing,23.44,284
1113,books-1113,books,24.81,291
1114,home-1114,home,26.18,298
1115,toys-1115,toys,27.55,305
1116,food-1116,food,28.92,312
1117,electronics-1117,electronics,30.29,319
1118,clothing-1118,clothing,31.66,326
1119,books-1119,books,33.03,333
1120,home-1120,home,34.40,340
1121,toys-1121,toys,35.77,347
1122,food-1122,food,37.14,354
1123,electronics-1123,electronics,38.51,361
1124,clothing-1124,clothing,39.88,368
1125,books-1125,books,41.25,375
1126,home-1126,home,42.62,382
1127,toys-1127,toys,43.99,389
1128,food-1128,food,45.36,396
1129,electronics-1129,electronics,46.73,403
1130,clothing-1130,clothing,48.10,410
1131,books-1131,books,49.47,417
1132,home-1132,home,50.84,424
1133,toys-1133,toys,52.21,431
1134,food-1134,food,53.58,438
1135,electronics-1135,electronics,54.95,445
1136,clothing-1136,clothing,56.32,452
1137,books-1137,books,57.69,459
1138,home-1138,home,59.06,466
1139,toys-1139,toys,60.43,473
1140,food-1140,food,61.80,480
1141,electronics-1141,electronics,63.17,487
1142,clothing-1142,clothing,64.54,494
1143,books-1143,books,65.91,1
1144,home-1144,home,67.28,8
1145,toys-1145,toys,68.65,15
1146,food-1146,food,70.02,22
1147,electronics-1147,electronics,71.39,29
1148,clothing-1148,clothing,72.76,36
1149,books-1149,books,74.13,43
1150,home-1150,home,75.50,50
1151,toys-1151,toys,76.87,57
1152,food-1152,food,78.24,64
1153,electronics-1153,electronics,79.61,71
1154,clothing-1154,clothing,80.98,78
1155,books-1155,books,82.35,85
1156,home-1156,home,83.72,92
1157,toys-1157,toys,85.09,99
1158,food-1158,food,86.46,106
1159,electronics-1159,electronics,87.83,113
1160,clothing-1160,clothing,89.20,120
1161,books-1161,books,90.57,127
1162,home-1162,home,91.94,134
1163,toys-1163,toys,93.31,141
1164,food-1164,food,94.68,148
1165,electronics-1165,electronics,96.05,155
1166,clothing-1166,clothing,97.42,162
1167,books-1167,books,98.79,169
1168,home-1168,home,0.16,176
1169,toys-1169,toys,1.53,183
1170,food-1170,food,2.90,190
1171,electronics-1171,electronics,4.27,197
1172,clothing-1172,clothing,5.64,204
1173,books-1173,books,7.01,211
1174,home-1174,home,8.38,218
1175,toys-1175,toys,9.75,225
1176,food-1176,food,11.12,232
1177,electronics-1177,electronics,12.49,239
1178,clothing-1178,clothing,13.86,246
1179,books-1179,books,15.23,253
1180,home-1180,home,16.60,260
1181,toys-1181,toys,17.97,267
1182,food-1182,food,19.34,274
1183,electronics-1183,electronics,20.71,281
1184,clothing-1184,clothing,22.08,288
1185,books-1185,books,23.45,295
1186,home-1186,home,24.82,302
1187,toys-1187,toys,26.19,309
1188,food-1188,food,27.56,316
1189,electronics-1189,electronics,28.93,323
1190,clothing-1190,clothing,30.30,330
1191,books-1191,books,31.67,337
1192,home-1192,home,33.04,344
1193,toys-1193,toys,34.41,351
1194,food-1194,food,35.78,358
1195,electronics-1195,electronics,37.15,365
1196,clothing-1196,clothing,38.52,372
1197,books-1197,books,39.89,379
1198,home-1198,home,41.26,386
1199,toys-1199,toys,42.63,393
1200,food-1200,food,44.00,400
1201,electronics-1201,electronics,45.37,407
1202,clothing-1202,clothing,46.74,414
1203,books-1203,books,48.11,421
1204,home-1204,home,49.48,428
1205,toys-1205,toys,50.85,435
1206,food-1206,food,52.22,442
1207,electronics-1207,electronics,53.59,449
1208,clothing-1208,clothing,54.96,456
1209,books-1209,books,56.33,463
1210,home-1210,home,57.70,470
1211,toys-1211,toys,59.07,477
1212,food-1212,food,60.44,484
1213,electronics-1213,electronics,61.81,491
1214,clothing-1214,clothing,63.18,498
1215,books-1215,books,64.55,5
1216,home-1216,home,65.92,12
1217,toys-1217,toys,67.29,19
1218,food-1218,food,68.66,26
1219,electronics-1219,electronics,70.03,33
1220,clothing-1220,clothing,71.40,40
1221,books-1221,books,72.77,47
1222,home-1222,home,74.14,54
1223,toys-1223,toys,75.51,61
1224,food-1224,food,76.88,68
1225,electronics-1225,electronics,78.25,75
1226,clothing-1226,clothing,79.62,82
1227,books-1227,books,80.99,89
1228,home-1228,home,82.36,96
1229,toys-1229,toys,83.73,103
1230,food-1230,food,85.10,110
1231,electronics-1231,electronics,86.47,117
1232,clothing-1232,clothing,87.84,124
1233,books-1233,books,89.21,131
1234,home-1234,home,90.58,138
1235,toys-1235,toys,91.95,145
1236,food-1236,food,93.32,152
1237,electronics-1237,electronics,94.69,159
1238,clothing-1238,clothing,96.06,166
1239,books-1239,books,97.43,173
1240,home-1240,home,98.80,180
1241,toys-1241,toys,0.17,187
1242,food-1242,food,1.54,194
1243,electronics-1243,electronics,2.91,201
1244,clothing-1244,clothing,4.28,208
1245,books-1245,books,5.65,215
1246,home-1246,home,7.02,222
1247,toys-1247,toys,8.39,229
1248,food-1248,food,9.76,236
1249,electronics-1249,electronics,11.13,243
1250,clothing-1250,clothing,12.50,250
1251,books-1251,books,13.87,257
1252,home-1252,home,15.24,264
1253,toys-1253,toys,16.61,271
1254,food-1254,food,17.98,278
1255,electronics-1255,electronics,19.35,285
1256,clothing-1256,clothing,20.72,292
1257,books-1257,books,22.09,299
1258,home-1258,home,23.46,306
1259,toys-1259,toys,24.83,313
1260,food-1260,food,26.20,320
1261,electronics-1261,electronics,27.57,327
1262,clothing-1262,clothing,28.94,334
1263,books-1263,books,30.31,341
1264,home-1264,home,31.68,348
1265,toys-1265,toys,33.05,355
1266,food-1266,food,34.42,362
1267,electronics-1267,electronics,35.79,369
1268,clothing-1268,clothing,37.16,376
1269,books-1269,books,38.53,383
1270,home-1270,home,39.90,390
1271,toys-1271,toys,41.27,397
1272,food-1272,food,42.64,404
1273,electronics-1273,electronics,44.01,411
1274,clothing-1274,clothing,45.38,418
1275,books-1275,books,46.75,425
1276,home-1276,home,48.12,432
1277,toys-1277,toys,49.49,439
1278,food-1278,food,50.86,446
1279,electronics-1279,electronics,52.23,453
1280,clothing-1280,clothing,53.60,460
1281,books-1281,books,54.97,467
1282,home-1282,home,56.34,474
1283,toys-1283,toys,57.71,481
1284,food-1284,food,59.08,488
1285,electronics-1285,electronics,60.45,495
1286,clothing-1286,clothing,61.82,2
1287,books-1287,books,63.19,9
1288,home-1288,home,64.56,16
1289,toys-1289,toys,65.93,23
1290,food-1290,food,67.30,30
1291,electronics-1291,electronics,68.67,37
1292,clothing-1292,clothing,70.04,44
1293,books-1293,books,71.41,51
1294,home-1294,home,72.78,58
1295,toys-1295,toys,74.15,65
1296,food-1296,food,75.52,72
1297,electronics-1297,electronics,76.89,79
1298,clothing-1298,clothing,78.26,86
1299,books-1299,books,79.63,93
1300,home-1300,home,81.00,100
1301,toys-1301,toys,82.37,107
1302,food-1302,food,83.74,114
1303,electronics-1303,electronics,85.11,121
1304,clothing-1304,clothing,86.48,128
1305,books-1305,books,87.85,135
1306,home-1306,home,89.22,142
1307,toys-1307,toys,90.59,149
1308,food-1308,food,91.96,156
1309,electronics-1309,electronics,93.33,163
1310,clothing-1310,clothing,94.70,170
1311,books-1311,books,96.07,177
1312,home-1312,home,97.44,184
1313,toys-1313,toys,98.81,191
1314,food-1314,food,0.18,198
1315,electronics-1315,electronics,1.55,205
1316,clothing-1316,clothing,2.92,212
1317,books-1317,books,4.29,219
1318,home-1318,home,5.66,226
1319,toys-1319,toys,7.03,233
1320,food-1320,food,8.40,240
1321,electronics-1321,electronics,9.77,247
1322,clothing-1322,clothing,11.14,254
1323,books-1323,books,12.51,261
1324,home-1324,home,13.88,268
1325,toys-1325,toys,15.25,275
1326,food-1326,food,16.62,282
1327,electronics-1327,electronics,17.99,289
1328,clothing-1328,clothing,19.36,296
1329,books-1329,books,20.73,303
1330,home-1330,home,22.10,310
1331,toys-1331,toys,23.47,317
1332,food-1332,food,24.84,324
1333,electronics-1333,electronics,26.21,331
1334,clothing-1334,clothing,27.58,338
1335,books-1335,books,28.95,345
1336,home-1336,home,30.32,352
1337,toys-1337,toys,31.69,359
1338,food-1338,food,33.06,366
1339,electronics-1339,electronics,34.43,373
1340,clothing-1340,clothing,35.80,380
1341,books-1341,books,37.17,387
1342,home-1342,home,38.54,394
1343,toys-1343,toys,39.91,401
1344,food-1344,food,41.28,408
1345,electronics-1345,electronics,42.65,415
1346,clothing-1346,clothing,44.02,422
1347,books-1347,books,45.39,429
1348,home-1348,home,46.76,436
1349,toys-1349,toys,48.13,443
1350,food-1350,food,49.50,450
1351,electronics-1351,electronics,50.87,457
1352,clothing-1352,clothing,52.24,464
1353,books-1353,books,53.61,471
1354,home-1354,home,54.98,478
1355,toys-1355,toys,56.35,485
1356,food-1356,food,57.72,492
1357,electronics-1357,electronics,59.09,499
1358,clothing-1358,clothing,60.46,6
1359,books-1359,books,61.83,13
1360,home-1360,home,63.20,20
1361,toys-1361,toys,64.57,27
1362,food-1362,food,65.94,34
1363,electronics-1363,electronics,67.31,41
1364,clothing-1364,clothing,68.68,48
1365,books-1365,books,70.05,55
1366,home-1366,home,71.42,62
1367,toys-1367,toys,72.79,69
1368,food-1368,food,74.16,76
1369,electronics-1369,electronics,75.53,83
1370,clothing-1370,clothing,76.90,90
1371,books-1371,books,78.27,97
1372,home-1372,home,79.64,104
1373,toys-1373,toys,81.01,111
1374,food-1374,food,82.38,118
1375,electronics-1375,electronics,83.75,125
1376,clothing-1376,clothing,85.12,132
1377,books-1377,books,86.49,139
1378,home-1378,home,87.86,146
1379,toys-1379,toys,89.23,153
1380,food-1380,food,90.60,160
1381,electronics-1381,electronics,91.97,167
1382,clothing-1382,clothing,93.34,174
1383,books-1383,books,94.71,181
1384,home-1384,home,96.08,188
1385,toys-1385,toys,97.45,195
1386,food-1386,food,98.82,202
1387,electronics-1387,electronics,0.19,209
1388,clothing-1388,clothing,1.56,216
1389,books-1389,books,2.93,223
1390,home-1390,home,4.30,230
1391,toys-1391,toys,5.67,237
1392,food-1392,food,7.04,244
1393,electronics-1393,electronics,8.41,251
1394,clothing-1394,clothing,9.78,258
1395,books-1395,books,11.15,265
1396,home-1396,home,12.52,272
1397,toys-1397,toys,13.89,279
1398,food-1398,food,15.26,286
1399,electronics-1399,electronics,16.63,293
1400,clothing-1400,clothing,18.00,300
1401,books-1401,books,19.37,307
1402,home-1402,home,20.74,314
